task_uid,city,asset_id,asset_name,asset_type,line,task_id,cadence,trigger,scope,evidence_required,owner,next_due_basis,status,severity
samawah:SAM-RS-L1-027:rs-monthly,samawah,SAM-RS-L1-027,line-1 trainset 027,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-028:rs-monthly,samawah,SAM-RS-L1-028,line-1 trainset 028,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-029:rs-monthly,samawah,SAM-RS-L1-029,line-1 trainset 029,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-030:rs-monthly,samawah,SAM-RS-L1-030,line-1 trainset 030,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-031:rs-monthly,samawah,SAM-RS-L1-031,line-1 trainset 031,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-032:rs-monthly,samawah,SAM-RS-L1-032,line-1 trainset 032,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-033:rs-monthly,samawah,SAM-RS-L1-033,line-1 trainset 033,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-034:rs-monthly,samawah,SAM-RS-L1-034,line-1 trainset 034,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-035:rs-monthly,samawah,SAM-RS-L1-035,line-1 trainset 035,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-036:rs-monthly,samawah,SAM-RS-L1-036,line-1 trainset 036,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-037:rs-monthly,samawah,SAM-RS-L1-037,line-1 trainset 037,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-038:rs-monthly,samawah,SAM-RS-L1-038,line-1 trainset 038,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-039:rs-monthly,samawah,SAM-RS-L1-039,line-1 trainset 039,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-040:rs-monthly,samawah,SAM-RS-L1-040,line-1 trainset 040,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-041:rs-monthly,samawah,SAM-RS-L1-041,line-1 trainset 041,rolling-stock,line-1,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-001:rs-monthly,samawah,SAM-RS-L2-001,line-2 trainset 001,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-002:rs-monthly,samawah,SAM-RS-L2-002,line-2 trainset 002,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-003:rs-monthly,samawah,SAM-RS-L2-003,line-2 trainset 003,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-004:rs-monthly,samawah,SAM-RS-L2-004,line-2 trainset 004,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-005:rs-monthly,samawah,SAM-RS-L2-005,line-2 trainset 005,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-006:rs-monthly,samawah,SAM-RS-L2-006,line-2 trainset 006,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-007:rs-monthly,samawah,SAM-RS-L2-007,line-2 trainset 007,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-008:rs-monthly,samawah,SAM-RS-L2-008,line-2 trainset 008,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-009:rs-monthly,samawah,SAM-RS-L2-009,line-2 trainset 009,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-010:rs-monthly,samawah,SAM-RS-L2-010,line-2 trainset 010,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-011:rs-monthly,samawah,SAM-RS-L2-011,line-2 trainset 011,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-012:rs-monthly,samawah,SAM-RS-L2-012,line-2 trainset 012,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-013:rs-monthly,samawah,SAM-RS-L2-013,line-2 trainset 013,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-014:rs-monthly,samawah,SAM-RS-L2-014,line-2 trainset 014,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-015:rs-monthly,samawah,SAM-RS-L2-015,line-2 trainset 015,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-016:rs-monthly,samawah,SAM-RS-L2-016,line-2 trainset 016,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-017:rs-monthly,samawah,SAM-RS-L2-017,line-2 trainset 017,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-018:rs-monthly,samawah,SAM-RS-L2-018,line-2 trainset 018,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-019:rs-monthly,samawah,SAM-RS-L2-019,line-2 trainset 019,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-020:rs-monthly,samawah,SAM-RS-L2-020,line-2 trainset 020,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-021:rs-monthly,samawah,SAM-RS-L2-021,line-2 trainset 021,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-022:rs-monthly,samawah,SAM-RS-L2-022,line-2 trainset 022,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-023:rs-monthly,samawah,SAM-RS-L2-023,line-2 trainset 023,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-024:rs-monthly,samawah,SAM-RS-L2-024,line-2 trainset 024,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-025:rs-monthly,samawah,SAM-RS-L2-025,line-2 trainset 025,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-026:rs-monthly,samawah,SAM-RS-L2-026,line-2 trainset 026,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-027:rs-monthly,samawah,SAM-RS-L2-027,line-2 trainset 027,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-028:rs-monthly,samawah,SAM-RS-L2-028,line-2 trainset 028,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-029:rs-monthly,samawah,SAM-RS-L2-029,line-2 trainset 029,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-030:rs-monthly,samawah,SAM-RS-L2-030,line-2 trainset 030,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-031:rs-monthly,samawah,SAM-RS-L2-031,line-2 trainset 031,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-032:rs-monthly,samawah,SAM-RS-L2-032,line-2 trainset 032,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-033:rs-monthly,samawah,SAM-RS-L2-033,line-2 trainset 033,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-034:rs-monthly,samawah,SAM-RS-L2-034,line-2 trainset 034,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-035:rs-monthly,samawah,SAM-RS-L2-035,line-2 trainset 035,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L2-036:rs-monthly,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,line-2,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-001:rs-monthly,samawah,SAM-RS-L3-001,line-3 trainset 001,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-002:rs-monthly,samawah,SAM-RS-L3-002,line-3 trainset 002,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-003:rs-monthly,samawah,SAM-RS-L3-003,line-3 trainset 003,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-004:rs-monthly,samawah,SAM-RS-L3-004,line-3 trainset 004,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-005:rs-monthly,samawah,SAM-RS-L3-005,line-3 trainset 005,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-006:rs-monthly,samawah,SAM-RS-L3-006,line-3 trainset 006,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-007:rs-monthly,samawah,SAM-RS-L3-007,line-3 trainset 007,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-008:rs-monthly,samawah,SAM-RS-L3-008,line-3 trainset 008,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-009:rs-monthly,samawah,SAM-RS-L3-009,line-3 trainset 009,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-010:rs-monthly,samawah,SAM-RS-L3-010,line-3 trainset 010,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-011:rs-monthly,samawah,SAM-RS-L3-011,line-3 trainset 011,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-012:rs-monthly,samawah,SAM-RS-L3-012,line-3 trainset 012,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-013:rs-monthly,samawah,SAM-RS-L3-013,line-3 trainset 013,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-014:rs-monthly,samawah,SAM-RS-L3-014,line-3 trainset 014,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-015:rs-monthly,samawah,SAM-RS-L3-015,line-3 trainset 015,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-016:rs-monthly,samawah,SAM-RS-L3-016,line-3 trainset 016,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-017:rs-monthly,samawah,SAM-RS-L3-017,line-3 trainset 017,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-018:rs-monthly,samawah,SAM-RS-L3-018,line-3 trainset 018,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L3-019:rs-monthly,samawah,SAM-RS-L3-019,line-3 trainset 019,rolling-stock,line-3,rs-monthly,30 days,calendar,"BMS deep scan, motor-bearing vibration, inverter thermal log, HVAC filters, passenger information, CCTV, firmware inventory",monthly A-class service report,fleet maintenance,opening_date + 30 days,scheduled,routine
samawah:SAM-RS-L1-001:rs-wheel-reprofile,samawah,SAM-RS-L1-001,line-1 trainset 001,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
samawah:SAM-RS-L1-002:rs-wheel-reprofile,samawah,SAM-RS-L1-002,line-1 trainset 002,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
samawah:SAM-RS-L1-003:rs-wheel-reprofile,samawah,SAM-RS-L1-003,line-1 trainset 003,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
samawah:SAM-RS-L1-004:rs-wheel-reprofile,samawah,SAM-RS-L1-004,line-1 trainset 004,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
samawah:SAM-RS-L1-005:rs-wheel-reprofile,samawah,SAM-RS-L1-005,line-1 trainset 005,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
samawah:SAM-RS-L1-006:rs-wheel-reprofile,samawah,SAM-RS-L1-006,line-1 trainset 006,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
samawah:SAM-RS-L1-007:rs-wheel-reprofile,samawah,SAM-RS-L1-007,line-1 trainset 007,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
samawah:SAM-RS-L1-008:rs-wheel-reprofile,samawah,SAM-RS-L1-008,line-1 trainset 008,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
samawah:SAM-RS-L1-009:rs-wheel-reprofile,samawah,SAM-RS-L1-009,line-1 trainset 009,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
samawah:SAM-RS-L1-010:rs-wheel-reprofile,samawah,SAM-RS-L1-010,line-1 trainset 010,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
samawah:SAM-RS-L1-011:rs-wheel-reprofile,samawah,SAM-RS-L1-011,line-1 trainset 011,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
samawah:SAM-RS-L1-012:rs-wheel-reprofile,samawah,SAM-RS-L1-012,line-1 trainset 012,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
samawah:SAM-RS-L1-013:rs-wheel-reprofile,samawah,SAM-RS-L1-013,line-1 trainset 013,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
samawah:SAM-RS-L1-014:rs-wheel-reprofile,samawah,SAM-RS-L1-014,line-1 trainset 014,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
samawah:SAM-RS-L1-015:rs-wheel-reprofile,samawah,SAM-RS-L1-015,line-1 trainset 015,rolling-stock,line-1,rs-wheel-reprofile,"150,000 km or wear limit",km / condition,"wheel profile measurement, lathe reprofiling, post-lathe inspection",wheel profile before/after record,main-heavy depot,"asset_service_km >= 150,000 or wear limit",scheduled,condition-sensitive
